track_id,artist,track_name,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6iMoJ3UdrO2ZjzzcaN8Eom,Sigala,Somebody,0.679,0.849,0,-3.841,1,0.0649,0,0.121,0.683,100.095,238667,4
3MkuFR7t25mu7Iscp6GGiV,Au/Ra,Panic Room,0.577,0.883,10,-6.423,1,0.0298,0.0706,0.118,0.255,122.987,214483,4
3wbgLMlONnYx7TSLZoEyzW,CAZZETTE,Oceans,0.647,0.827,7,-5.951,0,0.0528,1.15e-05,0.0949,0.216,123.954,195000,4
0qaWEvPkts34WF68r8Dzx9,Riton,Turn Me On (feat. Vula),0.737,0.828,11,-4.711,1,0.0396,0.000588,0.0862,0.517,124.051,208474,4
5nCthAh3jt4xKuLJAifAaR,Katy Perry,Harleys In Hawaii,0.722,0.757,10,-6.207,0,0.132,6.32e-06,0.126,0.721,140.094,185815,4
26wLOs3ZuHJa2Ihhx6QIE6,5 Seconds of Summer,Teeth,0.756,0.448,3,-2.993,0,0.0404,3.87e-06,0.11,0.431,139.031,204887,4
5AFrctm65wWIqJsjHPPx85,Skrillex,Midnight Hour with Boys Noize & Ty Dolla $ign,0.795,0.899,0,-4.202,1,0.0685,0.000392,0.199,0.329,125.978,198839,4
2QbGvQssb0VLLS4x5NOmyJ,Denzel Curry,RICKY,0.776,0.562,9,-6.901,1,0.363,0,0.138,0.521,169.03,147867,4
3Q3myFA7q4Op95DOpHplaY,blackbear,do re mi,0.745,0.593,8,-6.35,1,0.0526,5.25e-06,0.123,0.17,111.002,212027,3
6ukLaivOPRHbA0xeOlme8W,Devault,Stay (feat. Njomza & Bipolar Sunshine),0.71,0.458,10,-9.929,1,0.0874,0.000195,0.1,0.262,113.95,291450,4
6ppDvLfqpNsoi1Gv10hr9F,DROELOE,Sunburn,0.694,0.726,0,-7.297,0,0.0322,0.00258,0.215,0.451,105.968,226981,4
3i1B1PnsfnOQPGVIzhf1lr,Meek Mill,"That's My N**** (with Meek Mill, YG & Snoop Dogg)",0.723,0.732,11,-5.514,1,0.0864,0,0.484,0.503,104.991,199747,4
5ai0EzaWfDuFnYAhx2gAK4,SINAN,Min väg,0.621,0.637,9,-6.078,0,0.0653,0.00051,0.109,0.305,105.991,194702,4
57hCSu4zMTdnSum7NBL1Ye,Meek Mill,Lord Knows (feat. Tory Lanez),0.434,0.695,10,-7.464,0,0.485,0,0.834,0.16,167.309,318840,4
7Gs3otHnZDq514kFHf0nx7,Meek Mill,Blue Notes,0.515,0.431,4,-8.251,1,0.257,0,0.147,0.184,141.392,227809,4
40ogYHQCVmrUJ2jCiM2odT,Lykke Li,I Follow Rivers - The Magician Remix,0.786,0.709,9,-5.737,0,0.0395,0.00118,0.0845,0.285,122.019,281107,4
3EQ9QP2E7wjYQba8OSPBst,Meek Mill,Intro,0.678,0.76,1,-5.546,1,0.221,0,0.359,0.24,96.044,213402,4
77UjLW8j5UAGAGVGhR5oUK,Kendrick Lamar,Pray For Me (with Kendrick Lamar),0.735,0.677,2,-4.979,1,0.093,2.17e-05,0.111,0.188,100.584,211440,4
6OcmR7F2v1WDGP5x76zJmN,Burak Yeter,Friday Night,0.79,0.67,6,-6.048,1,0.0339,6.43e-05,0.0785,0.712,98.009,162772,4
6C6fHTuFUxVtJpBOOaMvJr,The Weeknd,Shameless,0.603,0.563,6,-8.313,1,0.027,0,0.109,0.234,100.06,253507,4
09mEdoA6zrmBPgTEN5qXmN,The Weeknd,Call Out My Name,0.461,0.593,1,-4.954,1,0.0356,0,0.307,0.175,134.17,228373,3
6QdnKD1zwEgyOWtkrdzlOF,The Weeknd,Hurt You,0.476,0.718,5,-7.227,0,0.149,0.00261,0.109,0.361,183.932,230027,4
72TyiiduRmczEbDIEtKQdR,The Weeknd,Wasted Times,0.562,0.674,10,-6.049,0,0.0851,2.04e-05,0.111,0.293,122.699,220293,4
5Ohxk2dO5COHF1krpoPigN,Harry Styles,Sign of the Times,0.516,0.595,5,-4.63,1,0.0313,0,0.109,0.222,119.972,340707,4
7ngXceNZQmBg13x74YCocu,Céline Dion,Lying Down,0.467,0.483,3,-6.167,0,0.0291,0,0.227,0.162,74.995,236444,4
2v5JTeM6hSmi5wWy7jiwrI,Lil Peep,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),0.741,0.845,5,-3.568,0,0.0381,0,0.174,0.926,129.939,233613,4
0SiywuOBRcynK0uKGWdCnn,Lady Gaga,Bad Romance,0.696,0.921,0,-3.755,1,0.0363,5.24e-05,0.0842,0.714,119.001,294573,4
6G0FACzGN80Dj2v4ass5rq,iann dior,gone girl,0.677,0.714,11,-5.637,1,0.0287,0,0.0717,0.355,94.956,136568,4
7r6PigmGzlB3YPB7wvBBbi,JAY-Z,No Church In The Wild,0.654,0.75,8,-7.509,0,0.105,0.0178,0.167,0.557,92.773,272507,4
7LR85XLWw2yXqKBSI5brbG,JAY-Z,Run This Town,0.632,0.924,1,-1.802,1,0.29,0,0.263,0.441,86.844,267520,4
1auxYwYrFRqZP7t3s7w4um,JAY-Z,Ni**as In Paris,0.789,0.858,1,-5.542,1,0.311,0,0.349,0.775,140.022,219333,4
1FgmP7AOTcn7MGYmImj0kn,Macklemore,Ain't Gonna Die Tonight (feat. Eric Nally),0.687,0.768,7,-5.579,0,0.14,0,0.118,0.865,81.977,214720,4
0jSvm9INXBdV6fzFbONmD7,Pendulum,"The Island, Pt. 1 (Dawn) - Skrillex Remix",0.667,0.747,9,-6.665,0,0.122,0.00112,0.362,0.59,75.028,209583,4
7ks6AZmFcm3Y6PGGxGSmlB,David Guetta,Where Them Girls At (feat. Nicki Minaj & Flo Rida),0.666,0.876,3,-3.078,1,0.0414,0,0.259,0.552,129.884,194840,4
7LqjznQwfrax7MjQXmxqdQ,Jennifer Lopez,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,0.845,0.768,6,-5.448,1,0.188,5.04e-06,0.0575,0.96,100.0,187840,4
5lJH3o6AFW9Aig1CdRdAF1,Stephen,Crossfire,0.323,0.558,5,-5.292,0,0.337,2.81e-06,0.676,0.199,73.552,270511,4
1bxC2M337HfYDOr6Dx5rlW,Stephen,Remembering Myself,0.6,0.782,9,-3.033,0,0.187,0,0.0443,0.494,149.877,210075,4
1mg5ItPmjY3mHUpYsG188S,Pyhimys,Styroxista rakennettu talo,0.557,0.689,6,-7.318,0,0.0494,0.000992,0.122,0.215,83.94,343882,4
0IP81iEAzRhYcWEnV83Hnu,Pyhimys,Kas vain,0.583,0.758,9,-9.742,0,0.0435,0.0375,0.127,0.208,85.018,295751,4
0hEsgkCeJYDkNykpM8CCjE,Pyhimys,Optinen harha (feat. Ellips),0.58,0.703,5,-7.889,0,0.0558,0.000433,0.169,0.819,82.647,234040,4
5f53KK6fW02pSKbkxlFVhI,Gasellit,Ime huiluu,0.803,0.878,9,-4.602,1,0.0811,4.46e-06,0.334,0.577,125.005,195253,4
1Szod3mLKHywl09AOy08Xc,AREA21,Spaceships,0.441,0.766,6,-5.921,0,0.0533,1.6e-06,0.509,0.52,150.054,169608,4
7xHfguzndSR2jOpMxzqh3r,AREA21,Glad You Came,0.655,0.804,8,-5.288,1,0.0798,0.000535,0.381,0.399,104.95,152583,4
3ey7v4OxmWKgp8ynQnk4XW,AREA21,HELP,0.665,0.459,8,-9.867,0,0.161,0,0.0919,0.525,137.633,184760,4
6RH49kOurGNl02pT2iKOOp,AREA21,We Did It,0.576,0.733,7,-5.278,0,0.0288,0.000215,0.107,0.551,150.12,179212,4
53px9hATIRtXWwGGLK1pCy,AREA21,Girls,0.736,0.571,8,-5.5,0,0.252,0.00518,0.407,0.38,137.089,151542,4
2tALSDYiJy9a1ZxZaee8J4,Martin Garrix,Wizard,0.575,0.913,7,-5.019,1,0.067,0.733,0.591,0.222,127.944,281395,4
2hNzhAJqtVIHlcTwmPJFf0,Jay Hardway,Golden Pineapple,0.667,0.948,9,-4.149,0,0.104,0.973,0.151,0.323,125.973,188110,4
5wlscxWc7OyrsE22xToo1N,Jay Hardway,EDM Bubble,0.63,0.839,6,-3.971,0,0.0422,0.537,0.122,0.624,127.98,142503,4
3lBoISh2FvtpdQt1lsU9nN,Martin Garrix,Spotless,0.517,0.828,8,-5.648,0,0.0482,0.841,0.411,0.0605,128.077,195005,4
7FEwp8BavoEVE3AnxJDchc,Chris Brown,No Guidance (feat. Drake),0.698,0.454,1,-6.756,0,0.151,0,0.155,0.137,92.932,260640,4
5jz1gJQGqUBvZrfNoaw3tG,Lucas,Sekaisin Sarasta,0.664,0.656,8,-4.7,0,0.0273,0,0.0984,0.263,96.05,177453,4
4SDgTLDYrJ2UrHbkRkg7MD,Lil Nas X,Panini - DaBaby Remix,0.717,0.598,5,-5.613,0,0.0809,0,0.122,0.496,153.905,151040,4
0JP9xo3adEtGSdUEISiszL,XXXTENTACION,Moonlight,0.921,0.537,9,-5.723,0,0.0804,0.00404,0.102,0.711,128.009,135090,4
2HgGPga67UQXWW2JLuYE6E,Migos,T-Shirt,0.865,0.687,10,-3.744,0,0.217,0,0.158,0.486,139.023,242407,4
2Vc6NJ9PW9gD9q343XFRKx,Ghostemane,Mercury: Retrograde,0.831,0.814,2,-7.364,1,0.42,0.0134,0.0556,0.389,156.985,124539,4
5LIX0JWid6ASLhAikVo3Ah,Lil Skies,Red Roses - LIOHN's Tokyo Drift Remix,0.744,0.63,10,-6.409,1,0.169,0,0.115,0.647,140.049,223385,4
0RzAihLqsEg9Qcm4pfPbG2,iamjakehill,Rip X,0.693,0.434,1,-9.366,1,0.193,0,0.338,0.685,63.033,159327,4
310YHyec9UxRfn30XRje5J,Lil Gnar,Death Note,0.762,0.709,11,-5.333,1,0.337,0,0.0798,0.537,174.041,167520,4
0hsl5A7PsMB5i4alm7ozIu,Dax,My Last Words,0.73,0.789,5,-5.424,0,0.311,0,0.11,0.513,150.2,174168,4
0RLLvYBopDwooCyvnTwgYu,Lil Tjay,F.N,0.567,0.515,6,-10.265,0,0.247,0,0.078,0.321,120.1,224000,1
4356Typ82hUiFAynbLYbPn,Usher,DJ Got Us Fallin' In Love (feat. Pitbull),0.663,0.861,7,-3.398,0,0.109,0,0.082,0.654,119.963,220800,4
06cHfRigADx8K8oyvQUZTu,Dorrough Music,La La La (feat. Wiz Khalifa),0.775,0.729,10,-7.005,0,0.0765,0,0.0802,0.588,147.994,240000,4
4XiGKQqbmnMVxDzUj6j3f2,YK Osiris,Worth It,0.764,0.528,5,-4.082,0,0.0588,0,0.0811,0.422,123.936,189253,5
1tNJrcVe6gwLEiZCtprs1u,Dominic Fike,3 Nights,0.815,0.518,7,-6.594,0,0.0897,0,0.104,0.877,151.891,177667,4
4awkMNWVKjEwMtXO198g32,Haloo Helsinki!,Huuda!,0.627,0.87,11,-5.626,0,0.0452,0,0.158,0.661,107.983,242067,4
03eJ2DclFWXYU8GWgANdmZ,XXXTENTACION,bad vibes forever,0.8,0.526,8,-5.153,1,0.0716,0.00174,0.0571,0.746,129.874,150475,4
3wwo0bJvDSorOpNfzEkfXx,Juice WRLD,Let Me Know (I Wonder Why Freestyle),0.635,0.537,7,-7.895,0,0.0832,0,0.418,0.383,125.028,215381,4
0OsYwz3SCLD98IvWfdLeRQ,NLE Choppa,Shotta Flow 3,0.724,0.716,8,-5.258,0,0.385,0,0.892,0.812,128.026,181238,4
0xr8v0qpgthBynnQlqbj6M,Erakossa,Se jonka mä päästin karkuun,0.715,0.748,0,-5.142,1,0.0366,0,0.227,0.681,121.265,211794,4
5NfAar0BNgs9O9FFDUvoZS,ibe,KIRPPARINARKKARI,0.907,0.569,1,-6.797,1,0.143,0,0.118,0.227,120.03,250207,4
2nv10rLgB1pQRFQQVtuao3,ibe,KUU-UKKO,0.882,0.394,8,-10.794,1,0.282,0.000162,0.0922,0.331,131.995,163504,4
0Mzy06kcP4PlpGD3P74OWg,Apulanta,Armo,0.393,0.754,8,-5.083,0,0.0335,0,0.102,0.389,74.474,260987,4
2grPzYoVE4j93M7JzZqHSp,Cledos,TÄN KAA (feat. BIZI),0.949,0.623,8,-6.746,1,0.114,0.000452,0.101,0.587,101.998,171289,4
2tWJ4xejt3w4sjrUuULuYo,Cledos,Made in Italy,0.777,0.835,7,-5.497,1,0.134,1.29e-06,0.128,0.665,82.509,179256,4
6fJ2AvT8mPihdVIMU51VQ6,Cledos,Töis (feat. Deezydavid),0.774,0.734,1,-4.912,1,0.262,0,0.0818,0.306,130.374,132500,4
0UZFuM9XJZICs2qmO6IO2G,Cledos,BINGO!,0.857,0.738,11,-5.025,0,0.246,0.0493,0.287,0.586,139.046,120863,3
41L2mZA1Gv3tGkahuKXE6M,Cledos,Fendi Jeans,0.752,0.283,1,-9.582,1,0.152,0.00321,0.112,0.323,119.027,113193,4
428hcBIzHGmj9trieTLgAq,Cledos,Marvel,0.791,0.628,1,-4.135,1,0.166,0.000305,0.107,0.291,133.862,144179,4
7ewnHAx4yS1YS1tKUXJ2f8,Cledos,Vintage Chanel,0.816,0.83,2,-7.063,1,0.228,0.000314,0.326,0.776,160.039,134250,4
4X6nOtSUnQZi8dybVo3GXj,Cledos,Mä,0.821,0.848,10,-3.981,1,0.187,0.323,0.169,0.86,136.025,171176,4
4MQ7qqL6vq5hDd43Q7gXdd,Cledos,Swipe,0.841,0.878,5,-5.025,0,0.205,0.000131,0.19,0.83,133.004,259972,4
5Ul9s4aYIK28zX14v8TTeX,Cledos,Töis,0.725,0.735,0,-4.912,0,0.299,0,0.0815,0.294,130.072,132500,4
6Hh3b626cGBkr2ZBxvLnAr,MELO,VOLKSWAGEN,0.89,0.712,1,-10.201,1,0.231,0,0.0864,0.93,149.987,194145,4
5a9KOMsfgUGNkPy3jScRA2,ibe,Tonnin Stiflat,0.725,0.542,10,-10.009,1,0.141,1.46e-06,0.131,0.391,171.968,218942,4
2XVVJxB1KN7gP9x0erJQeN,ibe,Paranoidi,0.838,0.561,5,-9.341,1,0.0759,0.000265,0.0918,0.788,144.912,175298,4
4bzyb1M5haVd3cclfn4lta,ibe,39N,0.836,0.552,5,-9.738,0,0.204,4.96e-05,0.146,0.673,165.975,174323,4
50vM3juwVWB5YOd5dqibSo,ibe,EDGY,0.889,0.517,9,-9.085,0,0.0517,0.00021,0.0944,0.616,143.998,246286,4
1GqpXOBzLc4nAGFhZBvaob,ibe,Cudi,0.751,0.51,7,-11.726,0,0.0899,7.65e-05,0.0643,0.701,155.069,211509,4
7A2h7QW0njdFi1mQtVnMGH,ibe,Kendama,0.787,0.491,5,-9.531,0,0.0792,4.61e-05,0.171,0.308,139.991,157939,4
6CerBKFjYmubYtdj6GLFgL,ibe,Stadi On Kylmä,0.885,0.6,4,-10.064,0,0.0983,0.00419,0.682,0.609,126.014,211533,4
06ptJKiO5D29x7rAewISEW,ibe,Ibelius,0.355,0.103,6,-17.022,0,0.0377,0.00149,0.0968,0.207,169.965,204992,4
6rTg6fdDfdF0rjMLr3EbDf,ibe,KERRO MULLE,0.685,0.555,8,-10.806,0,0.043,0.0167,0.335,0.555,149.949,199212,4
5LQWtoQrSpxoLR2DU7hFRf,ibe,SUDET,0.786,0.578,4,-7.314,0,0.0455,0.743,0.143,0.14,145.011,166703,4
6YCaUL6EQpe8iqat8JiU49,ibe,MUOTOKUVA,0.823,0.655,9,-7.56,0,0.151,0.000608,0.0507,0.873,148.48,174687,4
23jUx2YnPrNelGNd5W6at3,ibe,ONLINE - OFFLINE,0.94,0.365,0,-10.976,1,0.0664,0.00631,0.088,0.403,130.004,199500,4
4kIMCqa9EzSqmvjfVkoczP,ibe,NONSENSE,0.849,0.472,9,-10.03,1,0.264,0.00654,0.0681,0.913,156.024,189229,4
3vkUjiFYLUicWjrEF8sXlk,ibe,Keskusteluja,0.704,0.728,9,-8.482,0,0.104,2.02e-06,0.0813,0.594,77.541,205825,4
3H13hnucLcMQvkYC2UTm8i,ibe,Rakastuminen,0.718,0.543,10,-8.084,0,0.0898,0,0.0866,0.555,139.996,183452,4
64oHn1RIiDu4kvffwzoMXD,ibe,HEI,0.507,0.624,6,-9.761,1,0.412,0,0.131,0.525,101.066,260508,4
3kHCVkXavqxO1j9wJqbB8k,ibe,Oma iTT3s,0.483,0.591,8,-8.453,0,0.123,3.94e-06,0.0806,0.801,174.509,183613,3
7blash3JAL58edj0yuaUjW,ibe,Vika Päivä,0.879,0.64,8,-7.459,0,0.105,8.35e-05,0.0782,0.688,128.018,204207,4
18CHfXjm2JZtIFlxYVz2Sq,ibe,Monologi,0.831,0.29,11,-10.556,1,0.416,0.038,0.109,0.233,118.163,219016,4
7qCT0FQxJYTzpUyoC10GEQ,Mouhous,Äänii,0.795,0.746,11,-5.702,1,0.0543,0,0.0643,0.839,124.913,204115,4
2TvEe9idW8qbVBLiYI1n6l,Mouhous,Likaset Vansit,0.584,0.535,1,-6.207,0,0.0563,0,0.217,0.5,169.954,205971,4
79R98MwYRcQZdAzjjzUbiX,Enrique Iglesias,Tonight (I'm Lovin' You),0.651,0.884,0,-3.986,0,0.0533,5.36e-06,0.202,0.285,125.941,231293,4
4XZIuf6EJw8HKOkRC9Jlj4,Y2K,Lalala - Remix - [feat. Enrique Iglesias & Carly Rae Jepsen],0.871,0.417,9,-7.864,1,0.0781,0,0.103,0.524,129.952,175253,4
2FvD20Z8aoWIePi7PoN8sG,DaBaby,TOES (feat. Lil Baby & Moneybagg Yo),0.816,0.582,8,-4.141,1,0.341,5.84e-06,0.0916,0.542,160.004,136366,4
0ThoRrB0xQHnBRcosHoYFW,Young Roc,We Are Not the Same,0.859,0.179,7,-10.199,0,0.139,0.0107,0.324,0.0806,135.001,116085,4
6b5fPdo7XNZrwcTASG1hK7,Baby Keem,ORANGE SODA,0.83,0.564,1,-7.822,1,0.235,0,0.128,0.107,85.042,129882,4
4rr19p6NPfg8oUazZQnkS8,Kamaiyah,Fuck It up (feat. Yg),0.634,0.669,0,-7.369,1,0.0682,0,0.552,0.431,98.044,141845,4
2igwFfvr1OAGX9SKDCPBwO,JAY-Z,Empire State Of Mind,0.491,0.956,11,-1.538,1,0.392,0,0.46,0.811,173.585,276920,4
2kJwzbxV2ppxnQoYw4GLBZ,JP Saxe,If the World Was Ending (feat. Julia Michaels),0.464,0.473,1,-10.086,1,0.129,0,0.109,0.604,75.801,208687,4
6LcauUZjF1eXQrgqMUecHX,Tyga,Ayy Macarena,0.816,0.629,2,-5.568,1,0.226,0,0.0692,0.714,96.493,131607,4
7qvsl2pYzrsYgPeFBN5jxp,Doja Cat,Juicy,0.786,0.658,0,-2.61,1,0.0661,0,0.0689,0.458,170.037,202333,4
4dZTZbmJBCCofAExHwefda,K CAMP,Lottery (Renegade),0.915,0.556,1,-8.601,1,0.216,0.000179,0.0733,0.67,148.964,170947,4
1VJwtWR6z7SpZRwipI12be,Doja Cat,Candy,0.689,0.516,8,-5.857,1,0.0444,0,0.163,0.209,124.876,190920,4
6efE8dnOMEq6omfJK96lCM,Elastinen,Epäröimättä hetkeekään,0.47,0.669,8,-8.087,0,0.0728,0,0.755,0.345,92.99,200740,4
73SpzrcaHk0RQPFP73vqVR,Billie Eilish,No Time To Die,0.38,0.219,4,-13.273,0,0.0358,0.0104,0.0827,0.0517,73.537,242265,4
3lDA67ufRf39P2P7SqK6Cf,Nelli Matula,Sukupuuttoon,0.345,0.671,5,-5.286,1,0.0404,2.03e-06,0.0947,0.16,185.741,227656,4
3t37QkiFveNron3awrhj6C,Evelina,Hitaasti,0.435,0.591,8,-5.117,1,0.0543,2.15e-06,0.17,0.396,95.578,212315,4
5px6upUHM3fhOP621Edp4V,Dua Lipa,Physical,0.647,0.844,0,-3.756,1,0.0457,0.000658,0.102,0.746,146.962,193829,4
2kJu14V7hbZw3I4K8L8SXb,Lady Gaga,Stupid Love,0.676,0.815,8,-4.294,1,0.0625,0.00041,0.275,0.796,117.973,193531,4
7eJMfftS33KTjuF7lTsMCx,Powfu,death bed (coffee for your head),0.726,0.431,8,-8.765,0,0.135,0,0.696,0.348,144.026,173333,4
0ESJlaM8CE1jRWaNtwSNj8,Travis Scott,beibs in the trap,0.743,0.571,7,-6.054,0,0.145,0,0.291,0.495,119.054,213863,4
57yL3161hUMuw06zzzUCHi,Twenty One Pilots,Doubt,0.719,0.645,2,-6.141,0,0.0358,0.00316,0.362,0.69,123.02,191493,4
3oobWqIgYrSRg18uqRuPIF,Jamelia,Superstar,0.801,0.645,1,-6.93,1,0.0356,0,0.0357,0.824,110.01,215480,4
1U0hiOuodfSsxdcTYXGEdT,SIX,All You Wanna Do,0.738,0.532,11,-7.967,0,0.187,0,0.0855,0.596,143.991,410089,4
7fDKNpxKgp9KsDoDFCN08w,ilyTOMMY,Tunnel of Love - Remix,0.825,0.845,5,-8.201,1,0.169,0,0.0967,0.786,160.004,216000,4
6hx8VIXvCkgqYaaYYtLHGv,Young Curt,No Bitch,0.878,0.483,1,-9.748,1,0.382,0,0.144,0.532,100.009,193400,4
70nCo80jsbSeGtQWiUGajl,Wintertime,All The Time 2,0.879,0.268,1,-12.133,1,0.333,0.0187,0.102,0.036,114.928,150271,4
6CjXprEeDRVgH09AqkhGN7,LLusion,Did Too Much,0.973,0.473,2,-15.278,0,0.462,0.962,0.114,0.502,115.035,116870,4
4k3uABcX9iaGlt5pRJhumi,Tate McRae,stupid,0.673,0.58,0,-6.029,0,0.0416,8.52e-05,0.186,0.257,95.989,172916,4
5IjRKZlpKVBBRn0COL7pik,YG,Stop Snitchin,0.842,0.743,7,-4.43,1,0.329,3.69e-06,0.151,0.622,180.917,149880,4
7bTXFmcdZuWNZ6R7JhsQCk,Freddo,Yes Indeed - Gypsy Woman Mix,0.957,0.334,1,-9.464,1,0.274,0,0.0519,0.779,128.98,98926,4
74fV8TuLZKVzSIOOGu8wwI,Polo G,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),0.92,0.833,1,-3.18,1,0.253,0,0.0596,0.645,141.034,165726,4
1izX2DJ0C4ULbe6ptR9Nz3,Sueco,dork,0.753,0.538,10,-10.704,1,0.31,2.89e-05,0.153,0.607,84.034,172000,4
4aMrd3aAnuVgGbwdmAQWY4,Toby Fox,Shop,0.696,0.301,8,-12.647,1,0.032,0.624,0.17,0.848,154.929,50274,4
2nKIgJjtaf2SMMkNBEMy59,Todrick Hall,Attention,0.859,0.908,1,-6.086,1,0.131,0,0.202,0.818,134.946,176247,4
7qwt4xUIqQWCu1DJf96g2k,Clairo,Hello?,0.839,0.473,10,-7.835,0,0.0607,0.000459,0.0939,0.0644,98.732,135016,4
5GxnROd93Y7NGt2ci0TwBw,Yung Gravy,Mr. Clean,0.758,0.701,9,-6.053,1,0.162,6.22e-06,0.114,0.626,106.74,211150,4
1vvBUZseJ7fwYPX1NedOLd,Freddie Dredd,Cha Cha,0.792,0.698,1,-6.364,1,0.172,0.0788,0.127,0.751,129.971,173938,4
1du4tPkvJfCIuVL6WMtqSs,Lizzo,Boys,0.892,0.588,1,-4.287,0,0.11,0.000162,0.0498,0.753,120.042,172630,4
0ChBY4SDZOrsfRCRiXAVXz,Queen Key,My Way,0.846,0.809,11,-3.076,0,0.336,0,0.082,0.512,140.011,144660,4
5iFwAOB2TFkPJk8sMlxP8g,PUBLIC,Make You Mine,0.606,0.799,9,-4.452,1,0.0261,0,0.15,0.638,103.014,232907,4
2eu608m4mmh5aBVzxpEI0W,Foe G4ng,Shake That,0.933,0.751,9,-5.234,1,0.305,0,0.195,0.902,130.068,151432,4
40k1FQUvcnSUkP0djIxpdA,Luh Kel,Pull Up,0.803,0.569,1,-6.366,1,0.0705,0,0.0976,0.26,95.009,123400,4
3aFJuEqwuvZRjWULDr0rEx,French Montana,Wiggle It (feat. City Girls),0.79,0.777,10,-4.697,0,0.043,2.01e-05,0.153,0.581,101.939,162201,4
5ln5yQdUywVbf8HhFsOcd6,Halsey,Walls Could Talk,0.626,0.423,1,-6.035,1,0.0513,0,0.18,0.571,95.162,101790,4
7etMQcaePrVdqfGMysewsn,Ocean x KungFu,Savage,0.936,0.457,4,-11.484,0,0.329,0,0.0692,0.841,129.937,180000,4
3O2gpEXz5HZ5uTxeeRE1M1,Kash Doll,Doin Too Much,0.845,0.446,7,-9.866,1,0.365,0.000432,0.328,0.801,160.091,149092,4
6ap9lSRJ0iLriGLqoJ44cq,24kGoldn,CITY OF ANGELS,0.686,0.541,0,-4.993,0,0.0493,0,0.0675,0.724,120.082,112493,4
2OBot5OpoT4deri6VkYCyW,Tay Money,Bussin,0.858,0.519,0,-9.02,0,0.208,0,0.0884,0.752,148.087,97297,4
1mLOZqjlHKf7jFByx9GZzH,ZaeHD & CEO,SIX'FO,0.772,0.367,5,-11.785,0,0.594,0,0.129,0.568,143.278,136046,4
53yWQ1FObrwPlVYCZdR6es,BigKlit,Liar,0.883,0.492,7,-12.118,1,0.354,0,0.166,0.59,94.959,146526,4
3Ypkw5218Z6DiROXjH3ztk,$wave,Woah,0.935,0.336,9,-12.571,1,0.387,0,0.0649,0.837,132.013,116062,4
5WAdxow8ofiTbUyt05Wiil,Scala & Kolacny Brothers,I Touch Myself,0.575,0.384,8,-7.588,1,0.0277,0.894,0.0852,0.231,131.986,140667,4
7ustFhD1fEU0xGfOxcLcqw,Lakim,A Pimp Named Slickback,0.679,0.852,10,-3.695,0,0.208,0.422,0.237,0.766,140.022,250776,4
0rKtyWc8bvkriBthvHKY8d,Joji,SLOW DANCING IN THE DARK,0.515,0.479,3,-7.458,1,0.0261,0.00598,0.191,0.284,88.964,209274,4
67EUBsc4qosGOVbaYy6TeX,Cavetown,Boys Will Be Bugs,0.608,0.528,1,-11.722,1,0.0338,1.4e-05,0.106,0.454,89.221,329050,4
6XkLPzkKzPhpr3hrvl1TUq,Blueface,Daddy (feat. Rich The Kid),0.864,0.598,11,-8.076,1,0.238,0,0.154,0.464,107.93,151547,4
5Nx2QZThD1q2guJ5endUGm,Lil Kayla,Make His Pockets Hurt,0.931,0.684,11,-4.02,1,0.134,0,0.0588,0.269,101.98,172728,4
1RjNr5MVvH4QIYGXt2FXSI,Tre Coast,Face Like a Model,0.806,0.561,10,-11.12,0,0.102,0,0.0953,0.484,97.912,112000,4
4I4aYJBSblRobrC6TqFGBk,3NIGMA,Skeezy Treesh,0.586,0.747,11,-5.37,1,0.252,0,0.387,0.47,78.246,113121,3
3cqPu20DGTGUoZtbJH2Dmi,Ali Gatie,What If I Told You That I Love You,0.596,0.366,7,-11.144,1,0.115,7.04e-06,0.0554,0.229,84.394,193668,4
6bmw3whbG7FBQojQPFk52l,Kesha,Cannibal,0.713,0.675,1,-4.632,1,0.0947,0.0136,0.0506,0.592,129.963,194026,4
3jZDWsoxRHzzp3DYV8qeXE,Teqkoi,You Broke My Heart Again,0.55,0.143,3,-15.685,1,0.241,0,0.195,0.224,74.918,103400,4
5xvUgoVED1F4mBu8FL0HaW,Bridgit Mendler,Ready or Not,0.715,0.872,2,-3.835,1,0.0509,3.84e-05,0.107,0.748,93.043,200947,4
3Nhfs2Cx7z2JWHetYkzSfO,Tiagz,My Heart Went Oops,0.962,0.412,1,-11.288,1,0.608,0,0.0904,0.506,121.037,128926,4
7g7w2WUpLcqsqH2M9XR7ZF,Ashnikko,Working Bitch,0.928,0.392,3,-7.537,0,0.0563,0,0.107,0.454,102.023,177866,4
6vzLbfskWigBsCzNdB0kfE,SAYGRACE,Boys Ain't Shit,0.826,0.615,1,-4.729,0,0.137,0.00631,0.334,0.841,102.999,175884,4
5vwnGfnh0zrjbKKRNFiSMg,Ringnes-Ronny,Førsterekka 2020,0.78,0.667,11,-8.594,0,0.105,1.55e-05,0.0716,0.546,154.992,162694,4
1dtTRXifeGC51adYy0902s,Yung Bae,Bad Boy,0.861,0.82,1,-4.807,0,0.0728,4.76e-06,0.0706,0.781,118.04,187571,4
